"numLegislatura","ideCadastro","Nome Parlamentar","Nome","dataNascimento","sexo","partidoAtual","ufRepresentacaoAtual","nomeProfissao","email"
"52","73892","ELISEU PADILHA","ELISEU LEMOS PADILHA","23/12/1945","M","PMDB","RS","ADVOGADO","dep.eliseupadilha@camara.gov.br"
"52","74657","ELISEU RESENDE","ELISEU RESENDE","07/02/1929","M","DEM","MG","Engenheiro Civil","dep.eliseuresende@camara.gov.br"
"52","74269","ENEAS","ENEAS FERREIRA CARNEIRO","05/11/1938","M","PR","SP","MEDICO","dep.eneas@camara.gov.br"
"52","74402","ENIO TATICO","ENIO CESAR CESILIO","27/03/1964","M","PTB","GO","Empresário","dep.eniotatico@camara.gov.br"
"52","73893","ENIO BACCI","ENIO EGON BERGMANN BACCI","19/09/1958","M","PDT","RS","Advogado","dep.eniobacci@camara.gov.br"
"52","74408","ENIVALDO RIBEIRO","ENIVALDO RIBEIRO","26/03/1935","M","PP","PB","Advogado e Empresário","dep.enivaldoribeiro@camara.gov.br"
"52","74393","ERICO RIBEIRO","ERICO DA SILVA RIBEIRO","27/12/1935","M","PP","RS","Engenheiro Civil e Empresário.","dep.ericoribeiro@camara.gov.br"
"52","73564","VADAO GOMES","ETIVALDO VADAO GOMES","19/04/1957","M","PP","SP","Empresário e Pecuarista","dep.vadaogomes@camara.gov.br"
"52","74454","EUNICIO OLIVEIRA","EUNICIO LOPES DE OLIVEIRA","30/09/1952","M","PMDB","CE","Empresário e Agropecuarista","dep.euniciooliveira@camara.gov.br"
"52","73545","LUCIANO ZICA","EUSTAQUIO LUCIANO ZICA","07/01/1951","M","PT","SP","APOSENTADO (EXCETO SERVIDOR PUBLICO)","dep.lucianozica@camara.gov.br"
"52","74345","EVANDRO MILHOMEN","EVANDRO COSTA MILHOMEN","21/04/1962","M","PCdoB","AP","Sociólogo","dep.evandromilhomen@camara.gov.br"
"52","74705","DR. EVILASIO","EVILASIO CAVALCANTE DE FARIAS","06/02/1952","M","PSB","SP","Médico","dep.dr.evilasio@camara.gov.br"
"52","74062","FABIO SOUTO","FABIO LOUREIRO SOUTO","18/01/1973","M","DEM","BA","Economista","dep.fabiosouto@camara.gov.br"
"52","74542","FELIX MENDONCA","FELIX DE ALMEIDA MENDONCA","23/03/1928","M","DEM","BA","Engenheiro Civil e Construtor","dep.felixmendonca@camara.gov.br"
"52","74658","FERNANDO DINIZ","FERNANDO ALBERTO DINIZ","03/02/1954","M","PMDB","MG","Empresário","dep.fernandodiniz@camara.gov.br"
"52","74842","FERNANDO GONCALVES","FERNANDO ANTONIO FOLGADO GONCALVES","06/12/1955","M","PTB","RJ","Médico","dep.fernandogoncalves@camara.gov.br"
"52","141344","FERNANDO CHUCRE","FERNANDO BARRANCOS CHUCRE","02/08/1966","M","PSDB","SP","ARQUITETO, URBANISTA, EMPRESÁRIO","dep.fernandochucre@camara.gov.br"
"52","74417","FERNANDO FERRO","FERNANDO DANTAS FERRO","05/09/1951","M","PT","PE","Engenheiro Elétrico","dep.fernandoferro@camara.gov.br"
"52","74843","FERNANDO LOPES","FERNANDO LOPES DE ALMEIDA","03/12/1946","M","PMDB","RJ","Professor e Economista","dep.fernandolopes@camara.gov.br"
"52","74383","GIACOBO","FERNANDO LUCIO GIACOBO","17/12/1970","M","PR","PR","Empresário","dep.giacobo@camara.gov.br"
"52","74841","FERNANDO GABEIRA","FERNANDO PAULO NAGLE GABEIRA","17/02/1941","M","PV","RJ","Jornalista","dep.fernandogabeira@camara.gov.br"
"52","136377","FERNANDO ESTIMA","FERNANDO RICARDO GALBIATI ESTIMA","13/01/1978","M","S.PART.","SP","Empresário","dep.fernandoestima@camara.gov.br"
"52","74487","FERNANDO WILLIAM","FERNANDO WILLIAM FERREIRA","15/05/1954","M","PSB","RJ","

    ","dep.fernandowilliam@camara.gov.br"
"52","73459","DR. ROSINHA","FLORISVALDO FIER","12/11/1950","M","PT","PR","Médico e Servidor Público","dep.dr.rosinha@camara.gov.br"
"52","74033","FRANCISCA TRINDADE","FRANCISCA DAS CHAGAS DA TRINDADE","26/03/1966","F","PT","PI","PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS","dep.franciscatrindade@camara.gov.br"
"52","74451","ALMEIDA DE JESUS","FRANCISCO ALMEIDA LIMA","08/01/1959","M","PR","CE","Servidor Público","dep.almeidadejesus@camara.gov.br"
"52","73595","CHICO SARDELLI","FRANCISCO ANTONIO SARDELLI","26/06/1956","M","PV","SP","Empresário Textil","dep.chicosardelli@camara.gov.br"
"52","74103","ARIOSTO HOLANDA","FRANCISCO ARIOSTO HOLANDA","11/10/1938","M","PSB","CE","Professor Universitário e Engenheiro Civil","dep.ariostoholanda@camara.gov.br"
"52","74181","CHICAO BRIGIDO","FRANCISCO BRIGIDO DA COSTA","09/03/1958","M","PMDB","AC","

    ","dep.chicaobrigido@camara.gov.br"
"52","73981","FRANCISCO RODRIGUES","FRANCISCO DE ASSIS RODRIGUES","23/04/1951","M","DEM","RR","Engenheiro Agrônomo","dep.franciscorodrigues@camara.gov.br"
"52","74355","FRANCISCO GARCIA","FRANCISCO GARCIA RODRIGUES","30/12/1948","M","PP","AM","Empresário e Médico","dep.franciscogarcia@camara.gov.br"
"52","74150","DR. FRANCISCO GONCALVES","FRANCISCO GONCALVES FILHO","29/12/1947","M","PPS","MG","MEDICO","dep.dr.franciscogoncalves@camara.gov.br"
"52","74797","XICO GRAZIANO","FRANCISCO GRAZIANO NETO","15/01/1953","M","PSDB","SP","Engenheiro Agrônomo, Professor Universitário e Agricultor","dep.xicograziano@camara.gov.br"
"52","137983","FRANCISCO ESCORCIO","FRANCISCO LUIZ ESCORCIO LIMA","18/07/1949","M","PMDB","MA","Empresário","dep.franciscoescorcio@camara.gov.br"
"52","74278","MARCELO ORTIZ","FRANCISCO MARCELO ORTIZ FILHO","26/12/1934","M","PV","SP","ADVOGADO","dep.marceloortiz@camara.gov.br"
"52","74000","CHICO DA PRINCESA","FRANCISCO OCTAVIO BECKERT","14/07/1954","M","PR","PR","Contador","dep.chicodaprincesa@camara.gov.br"
"52","74046","PASTOR FRANCISCO OLIMPIO","FRANCISCO OLIMPIO DA SILVA","14/05/1946","M","PSB","PE","SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA","dep.pastorfranciscoolimpio@camara.gov.br"
"52","74844","FRANCISCO DORNELLES","FRANCISCO OSWALDO NEVES DORNELLES","07/01/1935","M","PP","RJ","Procurador da Fazenda Nacional e Professor da Universidade Federal do Rio de Janeiro e da Fundação Getúlio Vargas.","dep.franciscodornelles@camara.gov.br"
"52","74304","PINHEIRO LANDIM","FRANCISCO PINHEIRO LANDIM","20/11/1943","M","S.PART.","CE","Empresário","dep.pinheirolandim@camara.gov.br"
"52","74171","CHICO ALENCAR","FRANCISCO RODRIGUES DE ALENCAR FILHO","19/10/1949","M","PSOL","RJ","PROFESSOR DE ENSINO SUPERIOR","dep.chicoalencar@camara.gov.br"
"52","74306","ROMMEL FEIJO","FRANCISCO ROMMEL FEIJO DE SA","08/02/1953","M","PTB","CE","Médico e Administrador Hospitalar","dep.rommelfeijo@camara.gov.br"
"52","74394","FRANCISCO TURRA","FRANCISCO SERGIO TURRA","16/09/1942","M","PP","RS","ADVOGADO","dep.franciscoturra@camara.gov.br"
"52","73921","PASTOR FRANKEMBERGEN","FRANKEMBERGEN GALVAO DA COSTA","30/04/1962","M","PTB","RR","Ministro Evangélico","dep.pastorfrankembergen@camara.gov.br"
"52","74200","GASTAO VIEIRA","GASTAO DIAS VIEIRA","15/06/1946","M","PMDB","MA","Advogado","dep.gastaovieira@camara.gov.br"
"52","74544","GEDDEL VIEIRA LIMA","GEDDEL QUADROS VIEIRA LIMA","18/03/1959","M","PMDB","BA","Administrador de Empresas, Pecuarista e Cacauicultor","dep.geddelvieiralima@camara.gov.br"
"52","74374","GERALDO RESENDE","GERALDO RESENDE PEREIRA","20/04/1955","M","PPS","MS","MEDICO","dep.geraldoresende@camara.gov.br"
"52","74151","GERALDO THADEU","GERALDO THADEU PEDREIRA DOS SANTOS","26/10/1945","M","PPS","MG","ODONTOLOGO","dep.geraldothadeu@camara.gov.br"
"52","74567","GERSON GABRIELLI","GERSON SILVA GABRIELLI","21/08/1949","M","DEM","BA","Empresário","dep.gersongabrielli@camara.gov.br"
"52","74066","GERVASIO OLIVEIRA","GERVASIO AUGUSTO DE OLIVEIRA","09/06/1957","M","PMDB","AP","ADVOGADO","dep.gervasiooliveira@camara.gov.br"
"52","73472","GERVASIO SILVA","GERVASIO JOSE DA SILVA","24/05/1955","M","DEM","SC","Empresário, Contador e Corretor de Imóveis","dep.gervasiosilva@camara.gov.br"
"52","74778","GILBERTO KASSAB","GILBERTO KASSAB","12/08/1960","M","DEM","SP","Engenheiro Civil , Economista e Corretor de Imóveis.","dep.gilbertokassab@camara.gov.br"
"52","74270","GILBERTO NASCIMENTO","GILBERTO NASCIMENTO SILVA","09/07/1956","M","PMDB","SP","Advogado e Delegado de Polícia","dep.gilbertonascimento@camara.gov.br"
"52","74581","GILMAR MACHADO","GILMAR ALVES MACHADO","06/11/1961","M","PT","MG","Professor de História","dep.gilmarmachado@camara.gov.br"
"52","74558","GIVALDO CARIMBAO","GIVALDO DE SA GOUVEIA","14/10/1957","M","PSB","AL","Comerciante e Gráfico","dep.givaldocarimbao@camara.gov.br"
"52","74139","GUILHERME MENEZES","GUILHERME MENEZES DE ANDRADE","12/12/1943","M","PT","BA","MEDICO","dep.guilhermemenezes@camara.gov.br"
"52","73460","GUSTAVO FRUET","GUSTAVO BONATO FRUET","18/04/1963","M","PSDB","PR","Advogado","dep.gustavofruet@camara.gov.br"
"52","74489","HAMILTON CASARA","HAMILTON NOBRE CASARA","11/03/1959","M","PSDB","RO","Engenheiro Agrônomo","dep.hamiltoncasara@camara.gov.br"
"52","74680","DR. HELENO","HELENO AUGUSTO DE LIMA","25/04/1940","M","PSC","RJ","Advogado e Contador","dep.dr.heleno@camara.gov.br"
"52","73925","HELIO ESTEVES","HELIO BORGES DE SOUSA ESTEVES FILHO","01/02/1955","M","PT","AP","ENGENHEIRO","dep.helioesteves@camara.gov.br"
"52","74779","DR. HELIO","HELIO DE OLIVEIRA SANTOS","06/09/1950","M","PDT","SP","Médico e Professor Universitário","dep.dr.helio@camara.gov.br"
"52","73940","HENRIQUE AFONSO","HENRIQUE AFONSO SOARES LIMA","03/12/1964","M","PT","AC","PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS","dep.henriqueafonso@camara.gov.br"
"52","133999","HENRIQUE MEIRELLES","HENRIQUE DE CAMPOS MEIRELLES","31/08/1945","M","PSDB","GO","BANCARIO E ECONOMIARIO","dep.henriquemeirelles@camara.gov.br"
"52","74324","HENRIQUE EDUARDO ALVES","HENRIQUE EDUARDO LYRA ALVES","09/12/1948","M","PMDB","RN","Bacharel em Direito","dep.henriqueeduardoalves@camara.gov.br"
"52","73482","HENRIQUE FONTANA","HENRIQUE FONTANA JUNIOR","18/01/1960","M","PT","RS","Médico e Administrador de Empresas","dep.henriquefontana@camara.gov.br"
"52","74660","HERCULANO ANGHINETTI","HERCULANO ANGHINETTI","25/04/1960","M","PP","MG","Corretor de Seguros e Produtor Rural","dep.herculanoanghinetti@camara.gov.br"
"52","73772","HERMES PARCIANELLO","HERMES PARCIANELLO","25/04/1958","M","PMDB","PR","Contador","dep.hermesparcianello@camara.gov.br"
"52","74385","TAKAYAMA","HIDEKAZU TAKAYAMA","20/04/1948","M","PMDB","PR","Professor, Empresário e Ministro Evangélico","dep.takayama@camara.gov.br"
"52","74342","BADU PICANCO","HILDEMAR SOUZA DE AZEVEDO PICANCO","24/01/1963","M","PR","AP","Bacharel em Ciências Contábeis","dep.badupicanco@camara.gov.br"
"52","73946","HOMERO BARRETO","HOMERO SILVA BARRETO","03/12/1951","M","PTB","TO","Pecuarista","dep.homerobarreto@camara.gov.br"
"52","74780","IARA BERNARDI","IARA BERNARDI","02/06/1952","F","PT","SP","Professora","dep.iarabernardi@camara.gov.br"
"52","74325","IBERE FERREIRA","IBERE PAIVA FERREIRA DE SOUZA","27/02/1944","M","PSB","RN","Advogado","dep.ibereferreira@camara.gov.br"
"52","74663","IBRAHIM ABI-ACKEL","IBRAHIM ABI-ACKEL","02/03/1926","M","PP","MG","Advogado e Professor Universitário","dep.ibrahimabiackel@camara.gov.br"
"52","74480","FRANCISCO APPIO","IDIVAR FRANCISCO APPIO","24/11/1947","M","PP","RS","

    ","dep.franciscoappio@camara.gov.br"
"52","74271","ILDEU ARAUJO","ILDEU ALVES DE ARAUJO","22/03/1943","M","PP","SP","ADVOGADO","dep.ildeuaraujo@camara.gov.br"
"52","74295","INACIO ARRUDA","INACIO FRANCISCO DE ASSIS NUNES ARRUDA","05/05/1957","M","PCdoB","CE","Servidor Público e Eletrotécnico","dep.inacioarruda@camara.gov.br"
"52","74469","INALDO LEITAO","INALDO ROCHA LEITAO","04/11/1951","M","PR","PB","Advogado e Professor","dep.inaldoleitao@camara.gov.br"
"52","74421","INOCENCIO OLIVEIRA","INOCENCIO GOMES DE OLIVEIRA","21/10/1938","M","PR","PE","Médico","dep.inocenciooliveira@camara.gov.br"
"52","74280","PROFESSOR IRAPUAN TEIXEIRA","IRAPUAN TEIXEIRA","07/12/1948","M","PP","SP","PROFESSOR DE ENSINO SUPERIOR","dep.professorirapuanteixeira@camara.gov.br"
"52","74380","COLOMBO","IRINEU MARIO COLOMBO","22/01/1964","M","PT","PR","Professor","dep.colombo@camara.gov.br"
"52","138512","IRINEU RODRIGUES","IRINEU RODRIGUES","20/10/1954","M","PPS","PR","

    ","dep.irineurodrigues@camara.gov.br"
"52","74162","IRINY LOPES","IRINY NICOLAU CORRES LOPES","12/02/1956","F","PT","ES","OUTROS","dep.irinylopes@camara.gov.br"
"52","73461","IRIS SIMOES","IRIS XAVIER SIMOES","25/05/1961","M","PTB","PR","Locutor e Comentarista de Rádio e Televisão e Radialista","dep.irissimoes@camara.gov.br"
"52","74152","ISAIAS SILVESTRE","ISAIAS SILVESTRE","18/03/1948","M","PSB","MG","

    ","dep.isaiassilvestre@camara.gov.br"
"52","74846","ITAMAR SERPA","ITAMAR SERPA FERNANDES","03/07/1941","M","PSDB","RJ","Químico Industrial","dep.itamarserpa@camara.gov.br"
"52","74387","IVAN RANZOLIN","IVAN CESAR RANZOLIN","18/06/1939","M","DEM","SC","

    ","dep.ivanranzolin@camara.gov.br"
"52","73531","IVAN VALENTE","IVAN VALENTE","05/07/1946","M","PSOL","SP","Matemático e Engenheiro.","dep.ivanvalente@camara.gov.br"
"52","74153","IVO JOSE","IVO JOSE DA SILVA","01/07/1953","M","PT","MG","Técnico em Eletrônica e Telecomunicações","dep.ivojose@camara.gov.br"
"52","77701","JACKSON BARRETO","JACKSON BARRETO DE LIMA","06/05/1944","M","PTB","SE","ADVOGADO","dep.jacksonbarreto@camara.gov.br"
"52","73929","JADER BARBALHO","JADER FONTENELLE BARBALHO","27/10/1944","M","PMDB","PA","EMPRESARIO","dep.jaderbarbalho@camara.gov.br"
"52","74259","VIEIRA REIS","JAILDO VIEIRA REIS","06/07/1959","M","S.PART.","RJ","Radialista","dep.vieirareis@camara.gov.br"
"52","74665","JAIME MARTINS","JAIME MARTINS FILHO","17/06/1953","M","PR","MG","Empresário, Engenheiro e Advogado","dep.jaimemartins@camara.gov.br"
"52","133376","JAIR DE OLIVEIRA","JAIR DE OLIVEIRA","05/01/1952","M","PMDB","ES","Pastor Evangélico","dep.jairdeoliveira@camara.gov.br"
"52","74847","JAIR BOLSONARO","JAIR MESSIAS BOLSONARO","21/03/1955","M","PP","RJ","Militar","dep.jairbolsonaro@camara.gov.br"
"52","74547","JAIRO CARNEIRO","JAIRO ALFREDO OLIVEIRA CARNEIRO","28/03/1944","M","DEM","BA","Advogado e Professor","dep.jairocarneiro@camara.gov.br"
"52","74272","JAMIL MURAD","JAMIL MURAD","20/02/1943","M","PCdoB","SP","MEDICO","dep.jamilmurad@camara.gov.br"
"52","74848","JANDIRA FEGHALI","JANDIRA FEGHALI","17/05/1957","F","PCdoB","RJ","Médico, Músico","dep.jandirafeghali@camara.gov.br"
"52","73926","JANETE CAPIBERIBE","JANETE MARIA GOES CAPIBERIBE","12/05/1949","F","PSB","AP","

    ","dep.janetecapiberibe@camara.gov.br"
"52","74273","JEFFERSON CAMPOS","JEFFERSON ALVES DE CAMPOS","26/10/1964","M","PTB","SP","Ministro do Evangelho, Advogado, Tecnologo, Radialista, Bacharel em Teologia","dep.jeffersoncampos@camara.gov.br"
"52","73579","ALBERTO FRAGA","JOAO ALBERTO FRAGA SILVA","02/06/1956","M","DEM","DF","MILITAR","dep.albertofraga@camara.gov.br"
"52","73874","JOAO PIZZOLATTI","JOAO ALBERTO PIZZOLATTI JUNIOR","31/10/1961","M","PP","SC","Servidor Público e Engenheiro Civil","dep.joaopizzolatti@camara.gov.br"
"52","74031","JOAO ALFREDO","JOAO ALFREDO TELLES MELO","20/11/1958","M","PSOL","CE","ADVOGADO","dep.joaoalfredo@camara.gov.br"
"52","74549","JOAO ALMEIDA","JOAO ALMEIDA DOS SANTOS","23/05/1946","M","PSDB","BA","Geólogo","dep.joaoalmeida@camara.gov.br"
"52","73944","ZICO BRONZEADO","JOAO ANTONIO RODRIGUES BRONZEADO","15/10/1968","M","PT","AC","Agricultor, Comerciário, Técnico em Contabilidade e Seringueiro","dep.zicobronzeado@camara.gov.br"
"52","73889","AUGUSTO NARDES","JOAO AUGUSTO RIBEIRO NARDES","13/10/1952","M","PP","RS","Administrador de Empresas","dep.augustonardes@camara.gov.br"
"52","73454","JOAO GRANDAO","JOAO BATISTA DOS SANTOS","26/12/1959","M","PT","MS","Bancário, Professor e Advogado","dep.joaograndao@camara.gov.br"
"52","73873","JOAO MATOS","JOAO BATISTA MATOS","08/01/1948","M","PMDB","SC","Professor e Administrador de Empresas","dep.joaomatos@camara.gov.br"
"52","74349","BABA","JOAO BATISTA OLIVEIRA DE ARAUJO","31/10/1953","M","PSOL","PA","Professor Universitário e Engenheiro Mecânico","dep.baba@camara.gov.br"
"52","74261","JOAO BATISTA","JOAO BATISTA RAMOS DA SILVA","24/02/1944","M","PP","SP","ECONOMISTA","dep.joaobatista@camara.gov.br"
"52","74052","BOSCO COSTA","JOAO BOSCO DA COSTA","28/09/1950","M","PSDB","SE","Fazendeiro","dep.boscocosta@camara.gov.br"
"52","74559","JOAO CALDAS","JOAO CALDAS DA SILVA","24/06/1960","M","PR","AL","

    ","dep.joaocaldas@camara.gov.br"
"52","74366","JOAO CAMPOS","JOAO CAMPOS DE ARAUJO","28/12/1962","M","PSDB","GO","Delegado de Polícia","dep.joaocampos@camara.gov.br"
"52","74131","JOAO CARLOS BACELAR","JOAO CARLOS PAOLILO BACELAR","03/12/1941","M","PR","BA","Advogado e Industrial","dep.joaocarlosbacelar@camara.gov.br"
"52","74445","JOAO CASTELO","JOAO CASTELO RIBEIRO GONCALVES","19/10/1937","M","PSDB","MA","Empresário e Advogado","dep.joaocastelo@camara.gov.br"
"52","73941","JOAO CORREIA","JOAO CORREIA LIMA SOBRINHO","22/05/1953","M","PMDB","AC","PROFESSOR DE ENSINO SUPERIOR","dep.joaocorreia@camara.gov.br"
"52","73682","JOAO DADO","JOAO EDUARDO DADO LEITE DE CARVALHO","16/12/1954","M","PDT","SP","AGENTE FISCAL DE RENDAS","dep.joaodado@camara.gov.br"
"52","74550","JOAO LEAO","JOAO FELIPE DE SOUZA LEAO","27/02/1946","M","PP","BA","Empresário","dep.joaoleao@camara.gov.br"
"52","74054","JOAO FONTES","JOAO FONTES DE FARIA FERNANDES","01/06/1958","M","PDT","SE","ADVOGADO","dep.joaofontes@camara.gov.br"
"52","74781","JOAO HERRMANN NETO","JOAO HERRMANN NETO","07/03/1946","M","PDT","SP","Engenheiro Agrônomo","dep.joaoherrmannneto@camara.gov.br"
"52","74049","JOAO LYRA","JOAO JOSE PEREIRA DE LYRA","17/06/1931","M","PTB","AL","Advogado, Industrial","dep.joaolyra@camara.gov.br"
"52","74120","JOAO MAGALHAES","JOAO LUCIO MAGALHAES BIFANO","06/02/1960","M","PMDB","MG","Pecuarista e Cafeicultor","dep.joaomagalhaes@camara.gov.br"
"52","73572","JOAO MAGNO","JOAO MAGNO DE MOURA","05/08/1960","M","PT","MG","PROFESSOR , BANCÁRIO E CONSULTOR.","dep.joaomagno@camara.gov.br"
"52","74170","JOAO MENDES DE JESUS","JOAO MENDES DE JESUS","27/01/1953","M","S.PART.","RJ","ECONOMISTA","dep.joaomendesdejesus@camara.gov.br"
"52","74771","FEU ROSA","JOAO MIGUEL FEU ROSA","19/01/1947","M","PP","ES","Professor Universitário e Engenheiro","dep.feurosa@camara.gov.br"
"52","73534","JOAO PAULO CUNHA","JOAO PAULO CUNHA","06/06/1958","M","PT","SP","Metalúrgico","dep.joaopaulocunha@camara.gov.br"
"52","74154","JOAO PAULO GOMES DA SILVA","JOAO PAULO GOMES DA SILVA","05/08/1950","M","PSB","MG","ADVOGADO","dep.joaopaulogomesdasilva@camara.gov.br"
"52","74372","SANDES JUNIOR","JOAO SANDES JUNIOR","28/04/1959","M","PP","GO"," Radialista e Advogado","dep.sandesjunior@camara.gov.br"
"52","74240","JOAO TOTA","JOAO TOTA SOARES DE FIGUEIREDO","20/10/1940","M","PP","AC","Engenheiro Agrônomo","dep.joaotota@camara.gov.br"
"52","74477","JOAQUIM FRANCISCO","JOAQUIM FRANCISCO DE FREITAS CAVALCANTI","14/04/1948","M","DEM","PE","Advogado","dep.joaquimfrancisco@camara.gov.br"
"52","74490","WASHINGTON LUIZ","JOAQUIM WASHINGTON LUIZ DE OLIVEIRA","24/12/1949","M","PT","MA","Funcionário Público, Historiador.","dep.washingtonluiz@camara.gov.br"
"52","73575","JOEL DE HOLLANDA ","JOEL DE HOLLANDA CORDEIRO","01/04/1943","M","DEM","PE","ECONOMISTA","dep.joeldehollanda@camara.gov.br"
"52","74568","JONIVAL LUCAS JUNIOR","JONIVAL LUCAS DA SILVA JUNIOR","31/01/1967","M","PTB","BA","Economista","dep.jonivallucasjunior@camara.gov.br"
"52","73904","MENDES RIBEIRO FILHO","JORGE ALBERTO PORTANOVA MENDES RIBEIRO FILHO","27/12/1954","M","PMDB","RS","Advogado","dep.mendesribeirofilho@camara.gov.br"
"52","74563","JORGE ALBERTO","JORGE ALBERTO TELES PRADO","04/04/1953","M","PMDB","SE","Médico","dep.jorgealberto@camara.gov.br"
"52","74388","JORGE BOEIRA","JORGE CATARINO LEONARDELI BOEIRA","05/11/1955","M","PT","SC","Engenheiro Mecânico.","dep.jorgeboeira@camara.gov.br"
"52","73569","JORGE PINHEIRO","JORGE DOS REIS PINHEIRO","12/10/1966","M","PR","DF","Técnico Contabilidade, Estatística, Economia Doméstica e Administração","dep.jorgepinheiro@camara.gov.br"
"52","74495","JORGE GOMES","JORGE JOSE GOMES","03/03/1946","M","PSB","PE","Médico.","dep.jorgegomes@camara.gov.br"
"52","74552","JORGE KHOURY","JORGE KHOURY HEDAYE","16/02/1949","M","DEM","BA","Engenheiro Civil","dep.jorgekhoury@camara.gov.br"
"52","74384","SAMEK","JORGE MIGUEL SAMEK","16/05/1955","M","PT","PR","Empresário","dep.samek@camara.gov.br"
"52","74686","JORGE BITTAR","JORGE RICARDO BITTAR","25/10/1948","M","PT","RJ","Engenheiro Eletrônico","dep.jorgebittar@camara.gov.br"
"52","73535","JORGE TADEU MUDALEN","JORGE TADEU MUDALEN","03/01/1955","M","PMDB","SP","Engenheiro Civil","dep.jorgetadeumudalen@camara.gov.br"
"52","135476","JORGE VI","JORGE VI LAMENHA LINS","20/07/1961","M","PSC","AL","

    ","dep.jorgevi@camara.gov.br"
"52","73901","JOSE FORTUNATI","JOSE ALBERTO REUS FORTUNATI","24/10/1955","M","PDT","RS","

    ","dep.josefortunati@camara.gov.br"
"52","73428","ALDO REBELO","JOSE ALDO REBELO FIGUEIREDO","23/02/1956","M","PCdoB","SP","Jornalista e Redator","dep.aldorebelo@camara.gov.br"
"52","136811","AFONSO HAMM","JOSE ALFONSO EBERT HAMM","25/04/1962","M","PP","RS","Engenheiro Agrônomo","dep.afonsohamm@camara.gov.br"
"52","74554","JOSE ROCHA","JOSE ALVES ROCHA","18/08/1948","M","DEM","BA","Médico","dep.joserocha@camara.gov.br"
"52","73927","ANTONIO NOGUEIRA","JOSE ANTONIO NOGUEIRA DE SOUSA","28/04/1971","M","PT","AP","Professor","dep.antonionogueira@camara.gov.br"
"52","73542","DR. PINOTTI","JOSE ARISTODEMO PINOTTI","20/12/1934","M","DEM","SP","MEDICO","dep.dr.pinotti@camara.gov.br"
"52","74291","ARNON BEZERRA","JOSE ARNON CRUZ BEZERRA DE MENEZES","13/08/1951","M","PTB","CE","Médico","dep.arnonbezerra@camara.gov.br"
"52","74298","JOSE PIMENTEL","JOSE BARROSO PIMENTEL","16/10/1953","M","PT","CE","Bancário e Advogado","dep.josepimentel@camara.gov.br"
"52","74079","JOSE PRIANTE","JOSE BENITO PRIANTE JUNIOR","02/12/1963","M","PMDB","PA","Advogado","dep.josepriante@camara.gov.br"
"52","74553","JOSE CARLOS ALELUIA","JOSE CARLOS ALELUIA COSTA","09/12/1947","M","DEM","BA","Professor Universitário e Engenheiro Elétrico","dep.josecarlosaleluia@camara.gov.br"
"52","73462","JOSE CARLOS MARTINEZ","JOSE CARLOS DE CASTRO MARTINEZ","23/05/1948","M","PTB","PR","Administrador de Empresas","dep.josecarlosmartinez@camara.gov.br"
"52","74671","JOSE CARLOS ELIAS","JOSE CARLOS ELIAS","01/06/1954","M","PTB","ES","Bancário e Agricultor","dep.josecarloselias@camara.gov.br"
"52","74140","JOSE CARLOS ARAUJO","JOSE CARLOS LEAO DE ARAUJO","21/12/1944","M","PR","BA","Administrador.","dep.josecarlosaraujo@camara.gov.br"
"52","74055","JOSE CARLOS MACHADO","JOSE CARLOS MACHADO","17/01/1949","M","DEM","SE","Engenheiro Civil e Empresário","dep.josecarlosmachado@camara.gov.br"
"52","74149","CESAR MEDEIROS","JOSE CESAR DE MEDEIROS","13/02/1970","M","PT","MG","Professor","dep.cesarmedeiros@camara.gov.br"
"52","137116","CLAUDIO RORATO","JOSE CLAUDIO RORATO","20/04/1952","M","PMDB","PR","Advogado","dep.claudiororato@camara.gov.br"
"52","74527","CLEONANCIO FONSECA","JOSE CLEONANCIO DA FONSECA","14/12/1936","M","PP","SE","Agropecuarista e Citricultor","dep.cleonanciofonseca@camara.gov.br"
"52","73933","ZEQUINHA MARINHO","JOSE DA CRUZ MARINHO","18/09/1959","M","PMDB","PA","Técnico em Contabilidade e Pedagogo","dep.zequinhamarinho@camara.gov.br"
"52","74056","MENDONCA PRADO","JOSE DE ARAUJO MENDONCA SOBRINHO","14/10/1966","M","DEM","SE","ADVOGADO","dep.mendoncaprado@camara.gov.br"
"52","74027","DR. RIBAMAR ALVES","JOSE DE RIBAMAR COSTA ALVES","15/06/1954","M","PSB","MA","MEDICO","dep.dr.ribamaralves@camara.gov.br"
"52","74782","JOSE DIRCEU","JOSE DIRCEU DE OLIVEIRA E SILVA","16/03/1946","M","PT","SP","Advogado","dep.josedirceu@camara.gov.br"
"52","74175","JOSE DIVINO","JOSE DIVINO OLIVEIRA DE SOUZA","02/06/1964","M","S.PART.","RJ","

    ","dep.josedivino@camara.gov.br"
"52","74468","DOMICIANO CABRAL","JOSE DOMICIANO CABRAL","16/03/1955","M","PSDB","PB","Administrador de Empresas e Corretor de Imóveis","dep.domicianocabral@camara.gov.br"
